avg_runs_last_5,venue_avg_runs,opponent_avg_runs,career_avg_runs,matches_played,strike_rate,runs_next_match
1.8666666666666665,4.999999999999999,2.4999999999999996,1.1172839506172838,32,19.230769230769226,2.4999999999999996
2.333333333333333,1.1666666666666665,1.2083333333333333,1.1172839506172838,33,11.904761904761903,3.4999999999999996
2.766666666666666,2.083333333333333,0.7142857142857142,1.1172839506172838,34,10.606060606060606,0.9999999999999998
2.4333333333333327,1.1904761904761902,1.2083333333333333,1.1172839506172838,35,12.499999999999996,0.6666666666666664
2.5333333333333323,0.6666666666666664,0.7499999999999997,1.1172839506172838,36,13.333333333333327,0.0
1.5333333333333328,0.0,0.7142857142857142,1.1172839506172838,37,0.0,0.6666666666666665
1.1666666666666663,1.1666666666666665,1.2083333333333333,1.1172839506172838,38,13.33333333333333,0.1666666666666666
0.49999999999999967,1.1666666666666663,1.2916666666666663,1.1172839506172838,39,16.66666666666666,0.3333333333333332
0.36666666666666636,1.1666666666666663,0.9444444444444443,1.1172839506172838,40,8.33333333333333,0.1666666666666666
0.2666666666666664,1.0833333333333328,0.7142857142857142,1.1172839506172838,41,5.555555555555554,0.4999999999999998
0.36666666666666636,1.6999999999999997,1.2916666666666663,1.1172839506172838,42,5.555555555555554,0.1666666666666666
0.26666666666666633,0.3333333333333333,1.4666666666666663,1.1172839506172838,43,3.3333333333333317,1.333333333333333
0.49999999999999967,1.333333333333333,0.9444444444444443,1.1172839506172838,44,9.523809523809522,0.6666666666666664
0.5666666666666663,0.6666666666666664,0.7499999999999997,1.1172839506172838,45,6.060606060606058,1.4999999999999996
0.8333333333333328,1.1666666666666663,1.4666666666666663,1.1172839506172838,46,9.999999999999996,1.3333333333333333
0.9999999999999997,1.3333333333333333,1.3333333333333333,1.1172839506172838,47,66.66666666666666,2.1666666666666665
1.3999999999999995,1.1666666666666663,2.1666666666666665,1.1172839506172838,48,21.666666666666664,1.1666666666666665
1.366666666666666,1.1666666666666663,0.9444444444444443,1.1172839506172838,49,29.166666666666664,0.1666666666666666
1.2666666666666662,0.5833333333333331,0.7499999999999997,1.1172839506172838,50,8.33333333333333,0.9999999999999998
1.1666666666666665,0.5833333333333331,1.4666666666666663,1.1172839506172838,51,11.111111111111109,1.333333333333333
1.1666666666666663,1.333333333333333,1.2083333333333333,1.1172839506172838,52,12.12121212121212,0.1666666666666666
0.7666666666666664,0.3333333333333333,0.1666666666666666,1.1172839506172838,53,5.555555555555554,1.0
0.7333333333333331,0.3333333333333333,1.2083333333333333,1.1172839506172838,54,33.33333333333333,3.166666666666666
0.8333333333333333,0.41666666666666663,0.41666666666666663,1.0666666666666664,1,20.833333333333332,0.0
0.41666666666666663,0.41666666666666663,0.41666666666666663,1.0666666666666664,2,0.0,0.9999999999999998
0.611111111111111,0.9999999999999998,1.333333333333333,1.0666666666666664,3,33.33333333333333,1.6666666666666665
0.8749999999999999,1.6666666666666665,1.333333333333333,1.0666666666666664,4,23.809523809523807,1.833333333333333
1.0666666666666664,1.833333333333333,1.833333333333333,1.0666666666666664,5,22.916666666666664,0.3333333333333333
0.0,0.0,0.0,0.0,1,0.0,3.166666666666666
